word,freq,year
pledged,1,2009
pledged,1,2014
pledge,2,2003
pledge,1,2004
pledge,3,2006
pledge,2,2008
pledge,1,2011
pledge,1,2012
pleased,1,2006
pleased,1,2007
pleased,2,2008
pleased,1,2009
please,3,2001
please,1,2002
please,2,2004
please,1,2014
plays,1,2010
plays,1,2012
plays,1,2015
playing,1,2006
playing,1,2007
playing,1,2008
playing,2,2010
playing,1,2011
playing,1,2012
playing,1,2013
playing,1,2015
players,1,2004
player,1,2004
played,1,2006
playbook,1,2014
play,2,2002
play,1,2004
play,1,2010
play,4,2012
play,2,2015
play,3,2016
platform,1,2015
platform,1,2016
plants,1,2006
plants,2,2010
plants,1,2012
plants,2,2013
plants,1,2014
planted,1,2004
planted,1,2011
planted,1,2014
plant,3,2012
plant,1,2013
plans,1,2001
plans,2,2002
plans,1,2003
plans,2,2004
plans,1,2005
plans,1,2006
plans,1,2007
plans,2,2008
plans,1,2011
plans,2,2014
planning,1,2008
planned,1,2003
planets,1,2015
planet,1,2009
planet,1,2011
planet,1,2013
planet,1,2014
planet,3,2015
planet,5,2016
planes,1,2002
planes,1,2007
plane,1,2002
plane,1,2008
plan,7,2001
plan,3,2002
plan,6,2003
plan,2,2004
plan,3,2005
plan,2,2006
plan,5,2007
plan,1,2008
plan,21,2009
plan,6,2010
plan,3,2011
plan,3,2012
plan,4,2013
plan,1,2014
plan,5,2015
plan,1,2016
plains,1,2015
plainly,1,2009
plague,2,2003
placing,1,2003
places,1,2001
places,2,2003
places,1,2005
places,2,2006
places,2,2007
places,2,2009
places,2,2010
places,2,2011
places,3,2012
places,2,2013
places,1,2014
places,1,2016
placement,2,2004
placement,1,2006
placed,1,2005
placed,1,2006
placed,1,2011
placed,1,2014
place,3,2001
place,1,2002
place,4,2003
place,2,2004
place,1,2008
place,3,2009
place,4,2010
place,8,2011
place,4,2012
place,5,2013
place,4,2014
place,1,2015
place,5,2016
pizza,1,2014
pizza,1,2015
pittsburgh,1,2012
pirated,1,2012
pipelines,1,2013
pipeline,1,2015
pioneers,1,2011
pioneer,1,2008
pilot,1,2012
pillars,1,2004
pillar,1,2015
piling,1,2012
piles,1,2009
pile,1,2009
pierre,1,2007
piedmont,1,2012
pictures,1,2001
pictures,1,2014
picture,3,2001
pickup,1,2016
picking,1,2014
picked,1,2015
pick,1,2011
pick,1,2016
physicians,1,2003
physician,1,2014
physical,1,2006
physical,1,2008
physical,1,2015
phony,1,2012
phony,1,2015
phoenix,1,2010
philosophy,1,2001
philosophy,1,2008
philosophical,1,2010
philosophical,1,2012
philippines,1,2002
philippines,1,2004
philippines,1,2014
philanthropists,1,2014
philadelphia,2,2001
philadelphia,1,2008
philadelphia,1,2010
phase,1,2004
phase,1,2005
phase,1,2008
pflugerville,1,2005
petty,1,2009
pettiness,1,2010
petroleumbased,1,2006
petroleum,1,2007
petraeus,1,2008
pet,1,2010
pet,1,2011
pessimists,1,2006
perversion,1,2006
peru,1,2008
personnel,1,2003
personnel,4,2004
personnel,1,2008
personally,1,2001
personally,1,2008
personally,1,2009
personalizing,1,2016
personalized,1,2015
personal,4,2001
personal,1,2002
personal,1,2003
personal,1,2004
personal,8,2005
personal,2,2006
personal,2,2012
personal,1,2013
person,1,2001
person,5,2003
person,3,2005
person,1,2007
person,1,2010
person,2,2011
person,3,2012
person,1,2013
person,2,2016
persistent,1,2001
persistent,1,2002
persistent,1,2015
persian,1,2003
persian,1,2004
persian,1,2008
perseveres,1,2009
perseverance,1,2003
persecution,1,2015
perpetual,1,2010
perpetual,1,2012
perpetrator,1,2016
permitting,1,2005
permitting,1,2014
permitted,2,2003
permits,1,2005
permits,1,2013
permit,1,2002
permit,1,2003
permit,1,2006
permission,1,2004
permanently,2,2005
permanently,1,2007
permanently,1,2008
permanent,1,2002
permanent,1,2003
permanent,1,2004
permanent,1,2005
permanent,3,2006
permanent,1,2008
permanent,2,2011
permanent,1,2014
permanent,1,2016
periods,1,2006
periods,1,2010
periods,1,2013
period,1,2006
period,1,2008
period,1,2013
period,1,2016
peril,1,2002
peril,2,2003
peril,1,2009
peril,1,2016
perhaps,1,2001
perhaps,1,2009
perhaps,1,2010
performing,1,2004
performing,1,2006
performing,1,2007
performing,1,2008
performing,1,2013
performed,1,2009
performanceenhancing,1,2004
performance,1,2004
performance,1,2006
performance,1,2009
performance,1,2011
performance,1,2014
perfectly,1,2009
perfectly,1,2013
perfect,1,2013
percentage,2,2001
percentage,1,2005
percent,10,2001
percent,2,2003
percent,4,2004
percent,4,2006
percent,2,2007
percent,1,2008
percent,1,2010
percent,7,2011
percent,6,2012
percent,4,2013
percent,4,2014
percent,3,2015
percent,2,2016
per,1,2001
per,1,2003
per,1,2005
per,1,2009
per,4,2015
peoples,1,2001
peoples,2,2002
peoples,2,2003
peoples,2,2004
peoples,1,2006
peoples,1,2007
peoples,2,2008
peoples,1,2010
peoples,2,2011
peoples,2,2012
peoples,2,2013
peoples,1,2015
people,14,2001
people,12,2002
people,31,2003
people,19,2004
people,18,2005
people,21,2006
people,17,2007
people,30,2008
people,20,2009
people,32,2010
people,31,2011
people,21,2012
people,18,2013
people,24,2014
people,22,2015
people,21,2016
pentagon,1,2002
pentagon,1,2003
pentagon,1,2011
pentagon,1,2015
pension,1,2002
pension,1,2008
pension,1,2014
penny,1,2005
penny,1,2009
penny,1,2012
pennsylvania,1,2001
pennsylvania,1,2003
pennsylvania,2,2010
pennsylvania,1,2011
peninsula,2,2003
peninsula,1,2007
peninsula,1,2010
peninsula,2,2011
peninsula,1,2013
pendleton,1,2013
pending,1,2007
penalty,1,2001
penalty,1,2003
penalty,1,2004
penalty,1,2012
penalty,1,2013
penalties,1,2011
penalties,1,2012
pelosi,1,2008
pell,1,2004
pell,1,2005
pell,2,2008
pell,1,2010
peels,1,2009
peddling,1,2016
pearson,2,2004
peacefully,2,2014
peaceful,1,2002
peaceful,1,2003
peaceful,1,2004
peaceful,1,2005
peaceful,2,2006
peaceful,1,2008
peaceful,1,2012
peaceful,1,2016
peace,6,2001
peace,4,2002
peace,9,2003
peace,4,2004
peace,11,2005
peace,6,2006
peace,3,2007
peace,8,2008
peace,1,2009
peace,2,2010
peace,1,2011
peace,1,2013
peace,3,2014
peace,1,2015
peace,1,2016
pays,5,2001
pays,2,2003
pays,1,2004
pays,1,2005
pays,1,2010
pays,2,2012
pays,1,2013
pays,1,2014
pays,1,2016
payroll,1,2001
payroll,2,2005
payroll,2,2007
payroll,1,2009
payroll,1,2012
payoffs,1,2012
payments,2,2009
payments,1,2010
payments,1,2014
payments,1,2015
payments,1,2016
payment,1,2009
payment,1,2013
payment,1,2014
paying,1,2001
paying,3,2005
paying,1,2009
paying,3,2010
paying,2,2011
paying,3,2012
paying,1,2013
paying,3,2015
paying,1,2016
payday,1,2012
paychecks,2,2003
paychecks,1,2005
paychecks,1,2008
paychecks,2,2009
paychecks,2,2011
paychecks,1,2012
paychecks,1,2016
paycheck,1,2002
paycheck,1,2005
paycheck,1,2010
paycheck,1,2011
paycheck,1,2012
paycheck,1,2013
paycheck,1,2015
payasyougo,1,2010
pay,10,2001
pay,2,2002
pay,1,2004
pay,2,2005
pay,2,2007
pay,1,2008
pay,4,2009
pay,5,2010
pay,1,2011
pay,11,2012
pay,3,2013
pay,4,2014
pay,8,2015
pay,4,2016
pavement,1,2011
pause,1,2011
pattons,1,2012
patterns,1,2005
patterns,1,2015
patrols,1,2002
patrols,1,2004
patrols,1,2011
patrolling,1,2002
patrolling,1,2004
patrolling,1,2015
patrol,1,2004
patrol,1,2007
patrol,1,2008
patriot,3,2004
patriot,1,2006
patrick,1,2005
patients,2,2001
patients,1,2002
patients,1,2003
patients,1,2005
patients,1,2007
patients,1,2008
patients,2,2010
patients,2,2011
patients,1,2013
patients,1,2015
patients,1,2016
patient,1,2002
patient,2,2011
patient,1,2016
pathways,1,2009
pathway,1,2009
pathway,1,2010
pathway,1,2013
paths,1,2006
path,1,2001
path,2,2004
path,2,2005
path,1,2006
path,2,2007
path,2,2008
path,1,2010
path,2,2013
path,1,2014
path,2,2016
patents,1,2011
patenting,1,2006
patenting,1,2008
patent,1,2014
patdown,1,2011
pat,1,2011
pastors,1,2005
pastors,1,2014
past,1,2001
past,1,2004
past,1,2005
past,3,2006
past,1,2007
past,11,2008
past,1,2010
past,2,2011
past,2,2012
past,1,2013
past,3,2014
past,11,2015
past,9,2016
passions,1,2010
passions,1,2015
passion,1,2011
passion,1,2012
passing,2,2004
passing,1,2005
passing,1,2006
passing,1,2008
passing,2,2010
passing,3,2013
passing,1,2015
passengers,1,2002
passenger,1,2002
passenger,1,2004
passenger,1,2007
passenger,1,2008
passed,2,2003
passed,5,2004
passed,1,2005
passed,2,2006
passed,1,2007
passed,4,2008
passed,3,2009
passed,4,2010
passed,4,2011
passed,2,2012
passed,2,2013
passed,1,2014
passed,2,2015
passage,2,2008
passage,1,2015
pass,3,2002
pass,5,2003
pass,2,2004
pass,6,2005
pass,3,2006
pass,3,2007
pass,9,2008
pass,2,2009
pass,3,2010
pass,3,2011
pass,6,2012
pass,4,2013
pass,1,2014
pass,3,2015
pass,4,2016
party,1,2002
party,1,2007
party,4,2010
party,2,2011
party,2,2012
party,3,2013
party,1,2014
party,2,2016
parttime,1,2004
parts,1,2003
parts,2,2005
parts,1,2006
parts,1,2009
parts,1,2011
parts,1,2012
parts,1,2013
parts,3,2014
parts,2,2015
parts,2,2016
partnerships,1,2010
partnerships,1,2011
partnerships,1,2012
partnerships,1,2013
partnerships,2,2014
partnership,2,2011
partnership,3,2012
partnership,3,2013
partnership,1,2014
partnership,1,2016
partners,2,2002
partners,1,2003
partners,3,2004
partners,1,2005
partners,1,2007
partners,3,2010
partners,1,2013
partners,3,2014
partnering,1,2008
partnering,1,2014
partnering,1,2015
partnering,1,2016
partnered,1,2014
partner,1,2001
partner,1,2006
partner,2,2008
partner,1,2010
partner,2,2013
partner,1,2014
partisanship,1,2010
partisanship,1,2015
partisan,1,2005
partisan,1,2006
partisan,1,2007
partisan,1,2015
parties,1,2002
parties,1,2003
parties,5,2006
parties,2,2007
parties,2,2010
parties,3,2011
parties,3,2012
parties,6,2013
parties,2,2014
parties,2,2015
parties,2,2016
partiers,1,2016
particular,1,2004
particular,1,2011
participation,1,2004
participation,1,2014
participate,1,2003
participate,1,2009
participate,1,2015
participant,1,2007
partialbirth,1,2003
part,2,2002
part,6,2004
part,3,2005
part,1,2006
part,1,2007
part,3,2008
part,3,2009
part,2,2010
part,6,2011
part,5,2012
part,5,2013
part,5,2014
part,2,2015
part,1,2016
parliament,2,2008
parks,2,2001
park,1,2013
paris,1,2003
paris,1,2015
parentteacher,1,2009
parents,1,2001
parents,1,2002
parents,1,2003
parents,4,2004
parents,3,2005
parents,1,2006
parents,2,2008
parents,1,2009
parents,1,2010
parents,5,2011
parents,3,2013
parents,6,2014
parents,3,2015
parent,1,2001
parent,1,2005
parent,2,2014
parasites,1,2002
paradise,1,2007
parade,1,2011
paperthin,1,2014
papers,1,2004
paper,1,2014
panels,1,2009
panels,1,2010
panel,1,2005
panel,1,2014
pandemics,1,2015
pandemic,1,2009
pandemic,1,2016
panama,1,2008
panama,1,2010
panama,1,2011
panama,1,2012
pan,1,2012
palestinians,1,2005
palestinians,1,2008
palestinians,2,2014
palestinian,4,2005
palestinian,2,2006
palestinian,1,2007
palestinian,3,2008
palestine,1,2003
palestine,1,2005
palestine,1,2008
pakistani,1,2004
pakistan,1,2002
pakistan,1,2005
pakistan,2,2008
pakistan,1,2009
pakistan,1,2011
pakistan,1,2012
pakistan,1,2015
pakistan,1,2016
paint,1,2001
paint,1,2009
painful,1,2008
painful,1,2009
painful,2,2011
painful,1,2013
pain,1,2002
pain,1,2008
pain,1,2010
pain,2,2014
paid,2,2001
paid,3,2005
paid,1,2009
paid,1,2011
paid,2,2012
paid,1,2013
paid,9,2015
paid,1,2016
page,1,2009
page,1,2012
page,1,2014
page,1,2015
pad,1,2009
pad,1,2011
packing,1,2013
packaging,1,2012
package,1,2002
package,1,2008
package,1,2016
pacific,1,2004
pacific,1,2010
pacific,1,2011
pacific,1,2012
pachachi,1,2004
pace,1,2003
pace,1,2004
pace,1,2008
pace,1,2013
pace,2,2015
pace,2,2016
oxygen,1,2003
owns,1,2002
owning,1,2012
ownership,1,2001
ownership,1,2004
ownership,1,2005
owners,2,2004
owners,3,2010
owners,1,2011
owners,1,2013
owners,2,2014
owners,1,2015
owner,1,2010
owner,2,2011
owner,1,2012
owner,1,2014
owner,1,2015
owner,1,2016
owes,1,2008
owe,2,2001
owe,1,2002
owe,1,2007
owe,3,2008
owe,1,2012
owe,1,2014
owe,1,2015
overwhelmingly,1,2014
overwhelming,1,2010
overwhelming,2,2013
overwhelmed,1,2006
overwatch,1,2008
overturn,1,2005
overtime,2,2001
overtime,1,2015
overthrow,1,2007
overthetop,1,2016
overtax,1,2001
oversight,1,2009
overseas,1,2002
overseas,1,2006
overseas,1,2007
overseas,1,2008
overseas,2,2009
overseas,1,2010
overseas,1,2011
overseas,3,2012
overseas,1,2013
overseas,1,2014
overseas,2,2015
overrun,1,2007
overrides,1,2016
overnight,1,2009
overnight,1,2014
overnight,2,2016
overlook,1,2003
overloaded,1,2011
overlapping,1,2013
overjoyed,1,2015
overdue,1,2009
overcome,1,2002
overcome,1,2003
overcome,2,2005
overcome,1,2006
overcome,1,2009
overcome,1,2010
overcharged,1,2001
overcame,1,2016
overbearing,1,2001
outward,1,2016
outteach,1,2009
outstrips,1,2001
outsourcing,1,2012
outsourcing,1,2015
outsourced,1,2014
outsource,1,2012
outsized,1,2010
outside,1,2007
outside,1,2012
outside,1,2014
outside,1,2015
outreach,1,2005
outproduce,1,2006
outlined,1,2013
outlined,1,2014
outlined,1,2015
outline,1,2001
outlaw,1,2002
outlaw,1,2003
outlaw,1,2004
outinnovate,1,2011
outgunned,1,2013
outeducate,1,2011
outdated,1,2001
outdated,1,2005
outdated,1,2009
outdated,2,2012
outdated,1,2016
outcompete,1,2006
outcompete,1,2009
outcome,1,2004
outcome,1,2005
outcome,3,2007
outcome,1,2012
outbuild,1,2011
otherwise,1,2003
otherwise,1,2010
otherwise,1,2012
otherwise,1,2013
otherto,1,2001
others,1,2001
others,2,2002
others,2,2003
others,1,2004
others,2,2005
others,3,2006
others,5,2007
others,1,2008
others,1,2009
others,2,2010
others,3,2011
others,3,2012
others,2,2013
others,2,2014
others,2,2015
others,3,2016
osama,1,2007
osama,1,2008
osama,1,2012
osama,1,2016
orrin,1,2009
orphaned,1,2003
orleans,2,2006
orleans,1,2008
orlando,1,2012
originating,1,2006
originally,1,2013
orientation,1,2014
organs,1,2013
organized,2,2006
organized,1,2014
organizations,1,2001
organizations,1,2005
organizations,1,2008
organizations,1,2014
organization,1,2010
organization,1,2013
oregon,1,2011
ordinary,1,2002
ordinary,1,2005
ordinary,1,2008
ordinary,1,2009
ordinary,1,2010
ordinary,1,2011
ordinary,1,2014
orders,1,2005
orders,1,2007
orders,1,2008
orderly,1,2004
orderly,1,2006
orderly,1,2007
ordered,1,2003
ordered,1,2009
ordered,1,2011
ordered,1,2012
ordered,2,2013
order,2,2003
order,2,2004
order,1,2007
order,1,2008
order,2,2009
order,2,2010
order,1,2012
order,1,2013
order,1,2014
order,1,2016
ordeal,1,2009
orbit,1,2016
optionsa,1,2001
options,1,2004
options,3,2005
options,2,2007
options,1,2008
options,1,2012
options,1,2014
options,1,2015
option,1,2001
option,1,2003
option,1,2006
option,1,2008
option,1,2009
optimistic,1,2006
optimistic,1,2015
optimistic,1,2016
optimism,1,2010
optimism,1,2012
optimism,2,2016
oppressive,1,2003
oppressive,1,2006
oppression,1,2001
oppression,1,2002
oppression,1,2005
oppression,1,2006
oppression,1,2008
oppressed,1,2002
oppressed,2,2003
oppressed,1,2004
oppressed,1,2006
oppress,1,2008
opposition,2,2006
opposition,1,2013
opposition,1,2014
opposition,1,2015
opposite,1,2007
opposing,1,2008
opposing,1,2015
opposed,1,2002
opposed,1,2005
opposed,1,2008
oppose,1,2004
oppose,2,2008
oppose,1,2012
opportunity,2,2001
opportunity,5,2002
opportunity,2,2003
opportunity,2,2004
opportunity,1,2005
opportunity,4,2006
opportunity,8,2007
opportunity,2,2008
opportunity,5,2009
opportunity,1,2011
opportunity,2,2012
opportunity,3,2013
opportunity,12,2014
opportunity,5,2015
opportunity,6,2016
opportunities,1,2001
opportunities,1,2005
opportunities,1,2006
opportunities,1,2008
opportunities,1,2011
opportunities,4,2013
opportunities,2,2014
opportunities,5,2015
opponents,1,2012
opponents,1,2016
opponent,1,2010
opinions,1,2009
opinions,1,2011
opinions,1,2012
opinion,1,2003
operatives,2,2006
operatives,1,2007
operatives,1,2008
operatives,1,2011
operatives,1,2012
operative,1,2003
operations,1,2001
operations,1,2002
operations,3,2003
operations,1,2004
operations,1,2008
operations,1,2013
operations,1,2014
operation,1,2009
operating,1,2007
operates,1,2002
operate,1,2002
operate,1,2012
opens,1,2005
opens,1,2010
opens,1,2013
openness,1,2016
openly,1,2010
openings,2,2012
openings,1,2015
opening,2,2004
opening,1,2008
opening,1,2010
opening,2,2013
openended,1,2009
openended,1,2014
opened,1,2004
opened,1,2005
opened,1,2008
opened,1,2011
opened,2,2012
opened,1,2013
opened,1,2014
opened,1,2016
open,1,2003
open,2,2004
open,2,2005
open,3,2006
open,1,2007
open,3,2008
open,2,2009
open,1,2010
open,2,2011
open,4,2012
open,3,2013
open,1,2014
open,2,2015
open,3,2016
onto,2,2007
onto,1,2009
onto,1,2011
onto,1,2013
onto,1,2015
onthejob,1,2014
online,2,2010
online,1,2011
online,1,2015
online,2,2016
ongoing,1,2001
ongoing,1,2002
ongoing,1,2003
onethird,1,2003
ones,1,2001
ones,1,2009
ones,1,2010
ones,1,2011
ones,5,2012
ones,1,2014
ones,1,2016
one,16,2001
one,5,2002
one,14,2003
one,13,2004
one,9,2005
one,11,2006
one,6,2007
one,10,2008
one,13,2009
one,25,2010
one,15,2011
one,26,2012
one,14,2013
one,20,2014
one,19,2015
one,9,2016
onceshuttered,1,2013
omaha,1,2010
omaha,1,2014
olympic,1,2014
oldest,1,2012
older,1,2004
older,1,2005
older,1,2015
old,2,2001
old,1,2002
old,2,2004
old,1,2005
old,2,2006
old,2,2007
old,5,2009
old,1,2010
old,2,2011
old,2,2013
old,2,2014
old,2,2015
oklahoma,1,2013
oil,1,2002
oil,3,2006
oil,9,2007
oil,3,2008
oil,2,2009
oil,2,2010
oil,2,2011
oil,10,2012
oil,5,2013
oil,5,2014
oil,4,2015
oil,4,2016
ohio,1,2010
ohio,1,2013
often,3,2001
often,1,2002
often,2,2004
often,2,2005
often,1,2006
often,3,2007
often,1,2008
often,3,2009
often,1,2012
often,1,2013
often,1,2014
often,1,2015
often,1,2016
offshore,1,2010
offshore,1,2012
offshore,1,2016
offramp,1,2011
officials,1,2001
officials,1,2002
officials,3,2003
officials,1,2004
officials,2,2006
officials,1,2011
officials,1,2013
officials,1,2014
official,1,2006
official,1,2010
official,1,2012
offices,1,2006
offices,1,2011
offices,1,2012
officers,2,2001
officers,1,2003
officers,1,2004
officers,2,2005
officers,1,2008
officers,1,2009
officers,1,2010
officers,2,2013
officers,1,2014
officers,1,2015
officer,1,2002
officer,1,2004
officer,1,2013
officer,1,2015
office,1,2005
office,1,2006
office,1,2008
office,2,2009
office,11,2010
office,2,2011
office,3,2012
office,3,2014
office,3,2015
office,3,2016
offers,2,2001
offers,1,2002
offers,1,2012
offering,1,2006
offering,1,2014
offering,1,2015
offering,1,2016
offered,1,2002
offered,1,2003
offered,1,2006
offered,2,2008
offered,1,2012
offered,1,2014
offer,3,2001
offer,1,2002
offer,1,2003
offer,1,2005
offer,2,2006
offer,1,2008
offer,1,2011
offer,2,2012
offer,2,2013
offer,4,2014
offer,1,2015
offensive,3,2004
offensive,1,2005
offensive,6,2006
offensive,1,2007
offensive,1,2015
offense,1,2007
offense,1,2008
offender,1,2012
offend,1,2016
odds,2,2014
odds,1,2015
oconnor,1,2006
oceans,2,2002
oceans,1,2015
ocean,1,2007
ocean,1,2016
occurred,1,2005
occur,1,2006
occupying,1,2016
occupy,1,2002
occupy,1,2013
occupiers,1,2007
occupied,1,2002
occupied,1,2005
occupations,1,2004
occupations,1,2009
occupation,1,2005
occasional,1,2011
occasion,1,2011
obvious,1,2010
obtaining,1,2014
obtained,1,2003
obtain,1,2011
obstruction,1,2012
obstruct,1,2010
obstacles,1,2003
obsolete,1,2012
obsess,1,2012
obligations,1,2001
obligations,1,2002
obligations,1,2010
obligations,1,2011
obligations,1,2012
obligations,3,2013
obligations,1,2016
obligation,2,2007
obligation,1,2014
objectivesto,1,2002
objectives,1,2002
objective,1,2002
objective,1,2007
objective,1,2008
objective,1,2013
objections,2,2004
object,1,2003
obgyn,1,2006
obesity,1,2010
obesity,1,2014
obama,1,2010
oath,1,2001
oath,1,2008
oath,1,2015
oak,1,2011
oak,1,2013
nurtured,1,2016
nursing,1,2015
nurses,1,2002
nurses,1,2003
nurses,1,2010
nurses,1,2015
nurse,1,2013
nurse,1,2016
numerous,1,2008
numbing,1,2010
numbers,1,2004
numbers,1,2008
numbers,1,2009
numbers,1,2010
numbers,1,2014
number,3,2001
number,3,2005
number,1,2006
number,3,2007
number,5,2008
number,1,2009
number,1,2010
number,4,2012
number,1,2013
number,3,2014
number,3,2015
number,1,2016
nucleararmed,1,2015
nucleararmed,1,2016
nuclear,1,2001
nuclear,3,2002
nuclear,12,2003
nuclear,4,2004
nuclear,3,2005
